entity_id,business_name,business_address,country,business_name_clean,business_address_clean,country_clean,name_core,address_clean,address_numbers,name_tokens,address_tokens,name_length,address_length,name_word_count,address_word_count,name_first_char,name_missing,address_missing,country_missing
S1-489919097,Fortune Builders Private Limited,"55/49 Madrasi Quater Opp, Ranital Idgah, Jabalpur, Madhya Pradesh",India,fortune builders private limited,55 49 madrasi quater opp ranital idgah jabalpur madhya pradesh,india,fortune builders,55 49 madrasi quater opp ranital idgah jabalpur madhya pradesh,55 49,builders fortune limited private,49 55 idgah jabalpur madhya madrasi opp pradesh quater ranital,32,62,4,10,f,0,0,0
S1-75818960,Rp Food LLP,"1005, 10Th Floor, Deekay Solace, Rambhau Bhogle Marg, Ghodapdeo, Mumbai, Maharashtra",India,rp food llp,1005 10th floor deekay solace rambhau bhogle marg ghodapdeo mumbai maharashtra,india,rp food,1005 10th floor deekay solace rambhau bhogle marg ghodapdeo mumbai maharashtra,1005 10,food llp rp,1005 10th bhogle deekay floor ghodapdeo maharashtra marg mumbai rambhau solace,11,78,3,11,r,0,0,0
S1-587870927,Thiruvananthapuram Solution Private Limited,"Nandhanam, Tc 8/1125 2, B 49 2, Mythriynagar, Valiyavila, Thirumala Po, Thiruvananthapuram, Thiruvananthapuram, Trivandrum, Kerala",India,thiruvananthapuram solution private limited,nandhanam tc 8 1125 2 b 49 2 mythriynagar valiyavila thirumala po thiruvananthapuram thiruvananthapuram trivandrum kerala,india,thiruvananthapuram solution,nandhanam tc 8 1125 2 b 49 2 mythriynagar valiyavila thirumala po thiruvananthapuram thiruvananthapuram trivandrum kerala,8 1125 2 49 2,limited private solution thiruvananthapuram,1125 2 2 49 8 b kerala mythriynagar nandhanam po tc thirumala thiruvananthapuram thiruvananthapuram trivandrum valiyavila,43,121,4,16,t,0,0,0
S1-545294154,Lower One,"4516 45th Terrace, Kansas City, MO",US,lower one,4516 45th terrace kansas city mo,us,lower one,4516 45th terrace kansas city mo,4516 45,lower one,4516 45th city kansas mo terrace,9,32,2,6,l,0,0,0
S1-517926509,Lyall United Dome LLC,"540 Fort Lane, Unit 106, Layton, UT",US,lyall united dome llc,540 fort lane unit 106 layton ut,us,lyall united dome,540 fort lane unit 106 layton ut,540 106,dome llc lyall united,106 540 fort lane layton unit ut,21,32,4,7,l,0,0,0
S1-44579491,Maas & Brothers Private Limited,"Shop No.-9, F.F.Plot No-2/7 Chopra Complex, Tilak Nagar, Near Diary, New Delhi, East Delhi, Delhi",India,maas and brothers private limited,shop no 9 f f plot no 2 7 chopra complex tilak nagar near diary new delhi east delhi delhi,india,maas and brothers,shop no 9 f f plot no 2 7 chopra complex tilak nagar near diary new delhi east delhi delhi,9 2 7,and brothers limited maas private,2 7 9 chopra complex delhi delhi delhi diary east f f nagar near new no no plot shop tilak,33,90,5,20,m,0,0,0
S1-503310689,Azeem Cardiology,"307 Malone Ridge Road, Canton Township, PA",US,azeem cardiology,307 malone ridge road canton township pa,us,azeem cardiology,307 malone ridge road canton township pa,307,azeem cardiology,307 canton malone pa ridge road township,16,40,2,7,a,0,0,0
S1-88481196,Blue Ace Mae LLC,"70 Wilson Court, Chesterton, IN",US,blue ace mae llc,70 wilson court chesterton in,us,blue ace mae,70 wilson court chesterton in,70,ace blue llc mae,70 chesterton court in wilson,16,29,4,5,b,0,0,0
S1-28757932,Sai Business Private Limited,"152 Ashoka Colony Manik Bag Road, Indore, Madhya Pradesh",India,sai business private limited,152 ashoka colony manik bag road indore madhya pradesh,india,sai business,152 ashoka colony manik bag road indore madhya pradesh,152,business limited private sai,152 ashoka bag colony indore madhya manik pradesh road,28,54,4,9,s,0,0,0
S1-696526277,Global Tinto Inc.,"1380 5th Street, Newport, WA",US,global tinto inc,1380 5th street newport wa,us,global tinto,1380 5th street newport wa,1380 5,global inc tinto,1380 5th newport street wa,16,26,3,5,g,0,0,0
S1-171489382,PQ Express Xcel Inc,"1807 Division Street, Melrose Park, IL",US,pq express xcel inc,1807 division street melrose park il,us,pq express xcel,1807 division street melrose park il,1807,express inc pq xcel,1807 division il melrose park street,19,36,4,6,p,0,0,0
S1-210353803,Halcio Molecular LLC,"3843 Linton Road, Cadiz, KY",US,halcio molecular llc,3843 linton road cadiz ky,us,halcio molecular,3843 linton road cadiz ky,3843,halcio llc molecular,3843 cadiz ky linton road,20,25,3,5,h,0,0,0
S1-785277166,Pediatric Clinic Inc.,"2546 12th Street, Terre Haute, IN",US,pediatric clinic inc,2546 12th street terre haute in,us,pediatric clinic,2546 12th street terre haute in,2546 12,clinic inc pediatric,12th 2546 haute in street terre,20,31,3,6,p,0,0,0
S1-812979334,Prime One Exports Limited,"1759E/3, Market Road, Navalgund, Dharwad, Dharwar, Karnataka",India,prime one exports limited,1759e 3 market road navalgund dharwad dharwar karnataka,india,prime one exports,1759e 3 market road navalgund dharwad dharwar karnataka,1759 3,exports limited one prime,1759e 3 dharwad dharwar karnataka market navalgund road,25,55,4,8,p,0,0,0
S1-309558535,Beth Fellowship,"2019 Lemon Tree Place, Unit 1162, Chandler, AZ",US,beth fellowship,2019 lemon tree place unit 1162 chandler az,us,beth fellowship,2019 lemon tree place unit 1162 chandler az,2019 1162,beth fellowship,1162 2019 az chandler lemon place tree unit,15,43,2,8,b,0,0,0
S1-344437402,Borders National Community Care,"7039 Ave N, Houston, TX",US,borders national community care,7039 ave n houston tx,us,borders national community care,7039 avenue n houston tx,7039,borders care community national,7039 avenue houston n tx,31,24,4,5,b,0,0,0
S1-890446999,Blue Yoga LLC,"3110 Kercheval Drive, Indianapolis, IN",US,blue yoga llc,3110 kercheval drive indianapolis in,us,blue yoga,3110 kercheval drive indianapolis in,3110,blue llc yoga,3110 drive in indianapolis kercheval,13,36,3,5,b,0,0,0
S1-715767637,Downtown Hair Studio,"31 While Away Drive, Bowie, MD",US,downtown hair studio,31 while away drive bowie md,us,downtown hair studio,31 while away drive bowie md,31,downtown hair studio,31 away bowie drive md while,20,28,3,6,d,0,0,0
S1-427785947,"Ace Insurance Enterprises, LLC","1166 Bosley Road, Keyser, WV",US,ace insurance enterprises llc,1166 bosley road keyser wv,us,ace insurance enterprises,1166 bosley road keyser wv,1166,ace enterprises insurance llc,1166 bosley keyser road wv,29,26,4,5,a,0,0,0
S1-959330708,Womens Health Partners,"10S 185 Schoger Drive, Unit 87, Naperville, IL",US,womens health partners,10s 185 schoger drive unit 87 naperville il,us,womens health partners,10s 185 schoger drive unit 87 naperville il,10 185 87,health partners womens,10s 185 87 drive il naperville schoger unit,22,43,3,8,w,0,0,0
S1-339649588,Products Aries (india) Limited,"Gujarat, Gandhi Nagar, Gandhinagar, Siddharth Bungolw No:36, C/O Dilipsinh Laxmansinh",India,products aries india limited,gujarat gandhi nagar gandhinagar siddharth bungolw no 36 c o dilipsinh laxmansinh,india,products aries india,gujarat gandhi nagar gandhinagar siddharth bungolw no 36 c o dilipsinh laxmansinh,36,aries india limited products,36 bungolw c dilipsinh gandhi gandhinagar gujarat laxmansinh nagar no o siddharth,28,81,4,12,p,0,0,0
S1-664132573,Advance Coordinators Private Limited,"1025E, Rajrooppur, Ops Nagar, Allahabad, Uttar Pradesh",India,advance coordinators private limited,1025e rajrooppur ops nagar allahabad uttar pradesh,india,advance coordinators,1025e rajrooppur ops nagar allahabad uttar pradesh,1025,advance coordinators limited private,1025e allahabad nagar ops pradesh rajrooppur uttar,36,50,4,7,a,0,0,0
S1-834703343,Hansi Consulting Co,"House No.1691/16, Kali Devi Road Colony, Vtc Hansi, Po Hansi, Hansi, Hisar, Haryana",India,hansi consulting co,house no 1691 16 kali devi road colony vtc hansi po hansi hansi hisar haryana,india,hansi consulting,house no 1691 16 kali devi road colony vtc hansi po hansi hansi hisar haryana,1691 16,co consulting hansi,16 1691 colony devi hansi hansi hansi haryana hisar house kali no po road vtc,19,77,3,15,h,0,0,0
S1-615814764,Piedmont Direct Australia LLC,"2915 Pebble Beach Drive, Unit Apt 11, Conway, AR",US,piedmont direct australia llc,2915 pebble beach drive unit apt 11 conway ar,us,piedmont direct australia,2915 pebble beach drive unit apartment 11 conway ar,2915 11,australia direct llc piedmont,11 2915 apartment ar beach conway drive pebble unit,29,51,4,9,p,0,0,0
S1-490748403,Pioneer Care Private Limited,"R-24 Rita Block, Shakarpur, New Delhi, Delhi",India,pioneer care private limited,r 24 rita block shakarpur new delhi delhi,india,pioneer care,r 24 rita block shakarpur new delhi delhi,24,care limited pioneer private,24 block delhi delhi new r rita shakarpur,28,41,4,8,p,0,0,0
S1-327788855,Anita Telecom,"Tamil Nadu, Chennai, Pancharathna Apartments, Welcome Colony, Anna Nagar West Extn., Flat No.3/13",India,anita telecom,tamil nadu chennai pancharathna apartments welcome colony anna nagar west extn flat no 3 13,india,anita telecom,tamil nadu chennai pancharathna apartments welcome colony anna nagar west extn flat no 3 13,3 13,anita telecom,13 3 anna apartments chennai colony extn flat nadu nagar no pancharathna tamil welcome west,13,91,2,15,a,0,0,0
S1-480362309,NQ Meridian Inc,"430 Madison Avenue, Wadesboro, NC",US,nq meridian inc,430 madison avenue wadesboro nc,us,nq meridian,430 madison avenue wadesboro nc,430,inc meridian nq,430 avenue madison nc wadesboro,15,31,3,5,n,0,0,0
S1-867883902,Shree Sports Private Limited,"No.7/24, Chennai, Saravana Apartments, Kumaran Colony, Ii Street, Vadapalani, Chennai, Tamil Nadu",India,shree sports private limited,no 7 24 chennai saravana apartments kumaran colony ii street vadapalani chennai tamil nadu,india,shree sports,no 7 24 chennai saravana apartments kumaran colony ii street vadapalani chennai tamil nadu,7 24,limited private shree sports,24 7 apartments chennai chennai colony ii kumaran nadu no saravana street tamil vadapalani,28,90,4,14,s,0,0,0
S1-446042631,Signature Amc Inc,"631 Raleigh Boulevard, NC, Rocky Mount",US,signature amc inc,631 raleigh boulevard nc rocky mount,us,signature amc,631 raleigh boulevard nc rocky mount,631,amc inc signature,631 boulevard mount nc raleigh rocky,17,36,3,6,s,0,0,0
S1-231943953,Northern Institute of Technology,"316 Hickory Street, Nashville, TN",US,northern institute of technology,316 hickory street nashville tn,us,northern institute of technology,316 hickory street nashville tn,316,institute northern of technology,316 hickory nashville street tn,32,31,4,5,n,0,0,0
S1-749958171,A Ace Evo LLC,"425 Longmeadow Road, Unit Apartment B, Amherst, NY",US,a ace evo llc,425 longmeadow road unit apartment b amherst ny,us,a ace evo,425 longmeadow road unit apartment b amherst ny,425,a ace evo llc,425 amherst apartment b longmeadow ny road unit,13,47,4,8,a,0,0,0
S1-457841498,Shiv Logistics Private Limited,"B-728, 7Th Floor, Steel Chamber Towers, Plot No.514, Steel Market Complex, Kalam, Boli, Navi Mumbai, Mumbai City, Maharashtra",India,shiv logistics private limited,b 728 7th floor steel chamber towers plot no 514 steel market complex kalam boli navi mumbai mumbai city maharashtra,india,shiv logistics,b 728 7th floor steel chamber towers plot no 514 steel market complex kalam boli navi mumbai mumbai city maharashtra,728 7 514,limited logistics private shiv,514 728 7th b boli chamber city complex floor kalam maharashtra market mumbai mumbai navi no plot steel steel towers,30,116,4,20,s,0,0,0
S1-388132335,Anika Polytechnic,"1-9-202/4 Near Ramalayam, Ramnagar, Hyderabad, Telangana",India,anika polytechnic,1 9 202 4 near ramalayam ramnagar hyderabad telangana,india,anika polytechnic,1 9 202 4 near ramalayam ramnagar hyderabad telangana,1 9 202 4,anika polytechnic,1 202 4 9 hyderabad near ramalayam ramnagar telangana,17,53,2,9,a,0,0,0
S1-55369664,Boston Youth Blue Fellowship,"128 Fuller Street, Boston, MA",US,boston youth blue fellowship,128 fuller street boston ma,us,boston youth blue fellowship,128 fuller street boston ma,128,blue boston fellowship youth,128 boston fuller ma street,28,27,4,5,b,0,0,0
S1-38896143,Jai Developers Limited,"C/O Shri Babaji Sonawne Arai Tal Satana Tal Satana Dist Nashik Arai, Nashik, Maharashtra",India,jai developers limited,c o shri babaji sonawne arai tal satana tal satana dist nashik arai nashik maharashtra,india,jai developers,c o shri babaji sonawne arai tal satana tal satana dist nashik arai nashik maharashtra,,developers jai limited,arai arai babaji c dist maharashtra nashik nashik o satana satana shri sonawne tal tal,22,86,3,15,j,0,0,0
S1-541474812,Hernandez Continental Taxable Inc.,"1703 Cove Oak Lane, Knoxville, TN",US,hernandez continental taxable inc,1703 cove oak lane knoxville tn,us,hernandez continental taxable,1703 cove oak lane knoxville tn,1703,continental hernandez inc taxable,1703 cove knoxville lane oak tn,33,31,4,6,h,0,0,0
S1-740096526,"Mimi M. Estevez, CPA","20 Hobart Street, Welch, WV",US,mimi m estevez cpa,20 hobart street welch wv,us,mimi m estevez cpa,20 hobart street welch wv,20,cpa estevez m mimi,20 hobart street welch wv,18,25,4,5,m,0,0,0
S1-892685004,Tara Golden Private Limited,"2 Doyehatta Street, Kolkata, Calcutta, West Bengal",India,tara golden private limited,2 doyehatta street kolkata calcutta west bengal,india,tara golden,2 doyehatta street kolkata calcutta west bengal,2,golden limited private tara,2 bengal calcutta doyehatta kolkata street west,27,47,4,7,t,0,0,0
S1-344399078,"Garcia, Morris & Marshall Entergy","4571 Benoit Drive, Memphis, TN",US,garcia morris and marshall entergy,4571 benoit drive memphis tn,us,garcia morris and marshall entergy,4571 benoit drive memphis tn,4571,and entergy garcia marshall morris,4571 benoit drive memphis tn,34,28,5,5,g,0,0,0
S1-975702663,Talent Solutions Private Limited,"Plot No. 20, Ground Floor, Near Rawal Int. School Nangla Gujran Industrial Area, Sohna Roa, D, Faridabad, Haryana",India,talent solutions private limited,plot no 20 ground floor near rawal int school nangla gujran industrial area sohna roa d faridabad haryana,india,talent solutions,plot no 20 ground floor near rawal int school nangla gujran industrial area sohna roa d faridabad haryana,20,limited private solutions talent,20 area d faridabad floor ground gujran haryana industrial int nangla near no plot rawal roa school sohna,32,105,4,18,t,0,0,0
S1-464175377,Classic Jai Marketing LLP,"C/O Arjun Singh, Jen Satrawas Ke Samne, Sumerpur, Pali, Rajasthan",India,classic jai marketing llp,c o arjun singh jen satrawas ke samne sumerpur pali rajasthan,india,classic jai marketing,c o arjun singh jen satrawas ke samne sumerpur pali rajasthan,,classic jai llp marketing,arjun c jen ke o pali rajasthan samne satrawas singh sumerpur,25,61,4,11,c,0,0,0
S1-164121267,Framework Retail Pvt Ltd,"S No. 45/1. 45/2/A Plot No. 1-B Sardar Residency, Shahade, Maloni, Nandurbar, Maharashtra",India,framework retail pvt ltd,s no 45 1 45 2 a plot no 1 b sardar residency shahade maloni nandurbar maharashtra,india,framework retail,s no 45 1 45 2 a plot no 1 b sardar residency shahade maloni nandurbar maharashtra,45 1 45 2 1,framework ltd pvt retail,1 1 2 45 45 a b maharashtra maloni nandurbar no no plot residency s sardar shahade,24,82,4,17,f,0,0,0
S1-160075795,Helios Co,"945 Mountain View Drive, Odenville, AL",US,helios co,945 mountain view drive odenville al,us,helios,945 mountain view drive odenville al,945,co helios,945 al drive mountain odenville view,9,36,2,6,h,0,0,0
S1-440204617,Department of Aging,"57 Cedar Street, Unit 1104, Woburn, MA",US,department of aging,57 cedar street unit 1104 woburn ma,us,department of aging,57 cedar street unit 1104 woburn ma,57 1104,aging department of,1104 57 cedar ma street unit woburn,19,35,3,7,d,0,0,0
S1-505683835,Crespo College Inc,"Middlebury, IN, 57244 35",US,crespo college inc,middlebury in 57244 35,us,crespo college,middlebury in 57244 35,57244 35,college crespo inc,35 57244 in middlebury,18,22,3,4,c,0,0,0
S1-181900498,#Zion Capital Inc.,"8152 3rd Avenue, Leeds, AL",US,zion capital inc,8152 3rd avenue leeds al,us,zion capital,8152 3rd avenue leeds al,8152 3,capital inc zion,3rd 8152 al avenue leeds,16,24,3,5,z,0,0,0
S1-487407479,Ram First Foundation Private Limited,"348, Ghorpade Peth, Momin Manzil, Pune City, Pune, Maharashtra",India,ram first foundation private limited,348 ghorpade peth momin manzil pune city pune maharashtra,india,ram first foundation,348 ghorpade peth momin manzil pune city pune maharashtra,348,first foundation limited private ram,348 city ghorpade maharashtra manzil momin peth pune pune,36,57,5,9,r,0,0,0
S1-282476481,Nfc Employees Private Limited,"Y-37, Okhla Industrial Area, Phase-Ii, New Delhi, Delhi",India,nfc employees private limited,y 37 okhla industrial area phase ii new delhi delhi,india,nfc employees,y 37 okhla industrial area phase ii new delhi delhi,37,employees limited nfc private,37 area delhi delhi ii industrial new okhla phase y,29,51,4,10,n,0,0,0
S1-748761724,"Long Strategic, Inc","2721 Meadowbrook Drive, TX, Fort Worth",US,long strategic inc,2721 meadowbrook drive tx fort worth,us,long strategic,2721 meadowbrook drive tx fort worth,2721,inc long strategic,2721 drive fort meadowbrook tx worth,18,36,3,6,l,0,0,0
S1-805151810,Vision Clinic Inc,"21126 Wooded Cove Drive, Elwood, IL",US,vision clinic inc,21126 wooded cove drive elwood il,us,vision clinic,21126 wooded cove drive elwood il,21126,clinic inc vision,21126 cove drive elwood il wooded,17,33,3,6,v,0,0,0
S1-152103175,Behavioral Health Care LLC,"9 Royal Crest Drive, North Andover, MA",US,behavioral health care llc,9 royal crest drive north andover ma,us,behavioral health care,9 royal crest drive north andover ma,9,behavioral care health llc,9 andover crest drive ma north royal,26,36,4,7,b,0,0,0
S1-874221974,Saint Community Church,"3791 Captains Way, Wheatfield, NY",US,saint community church,3791 captains way wheatfield ny,us,saint community church,3791 captains way wheatfield ny,3791,church community saint,3791 captains ny way wheatfield,22,31,3,5,s,0,0,0
S1-318245270,JY National Holdco L.L.C.,"27375 Cr 24, Warsaw, OH",US,jy national holdco l l c,27375 cr 24 warsaw oh,us,jy national holdco l l c,27375 cr 24 warsaw oh,27375 24,c holdco jy l l national,24 27375 cr oh warsaw,24,21,6,5,j,0,0,0
S1-902835440,Vrunda Brothers Private Limited,"Block-Q, Mondeal Business Park-2, Near Gurudwara, S.G. Highway, Bodakdev, Ahmedabad, Gujarat",India,vrunda brothers private limited,block q mondeal business park 2 near gurudwara s g highway bodakdev ahmedabad gujarat,india,vrunda brothers,block q mondeal business park 2 near gurudwara s g highway bodakdev ahmedabad gujarat,2,brothers limited private vrunda,2 ahmedabad block bodakdev business g gujarat gurudwara highway mondeal near park q s,31,85,4,14,v,0,0,0
S1-825046730,Ysabel's Complete Health,"6223 Lanier Road, Maryville, TN",US,ysabel s complete health,6223 lanier road maryville tn,us,ysabel s complete health,6223 lanier road maryville tn,6223,complete health s ysabel,6223 lanier maryville road tn,24,29,4,5,y,0,0,0
S1-81006101,New Delhi Realty Private Limited,"Gh - 6, Flat No. 86, First Floor Prachin Apartment, Paschim Vihar, New Delhi, West Delhi, Delhi",India,new delhi realty private limited,gh 6 flat no 86 first floor prachin apartment paschim vihar new delhi west delhi delhi,india,new delhi realty,gh 6 flat no 86 first floor prachin apartment paschim vihar new delhi west delhi delhi,6 86,delhi limited new private realty,6 86 apartment delhi delhi delhi first flat floor gh new no paschim prachin vihar west,32,86,5,16,n,0,0,0
S1-847655278,Superb Welfare Society Company,"Welspun City, Village Versamedi, Taluka Anjar, Kutch, Anjar, Kachchh, Gujarat",India,superb welfare society company,welspun city village versamedi taluka anjar kutch anjar kachchh gujarat,india,superb welfare society,welspun city village versamedi taluka anjar kutch anjar kachchh gujarat,,company society superb welfare,anjar anjar city gujarat kachchh kutch taluka versamedi village welspun,30,71,4,10,s,0,0,0
S1-442507767,Metropolitan Delta Championsgate Inc,"4 Owl Road, Tijeras, NM",US,metropolitan delta championsgate inc,4 owl road tijeras nm,us,metropolitan delta championsgate,4 owl road tijeras nm,4,championsgate delta inc metropolitan,4 nm owl road tijeras,36,21,4,5,m,0,0,0
S1-428151861,Pathak Mgmt Pvt Ltd,"No.457/2, S.No.8, Ramasamy Naidu St, Perur, Coimbatore South, Coimbatore, Tamil Nadu",India,pathak mgmt pvt ltd,no 457 2 s no 8 ramasamy naidu st perur coimbatore south coimbatore tamil nadu,india,pathak mgmt,no 457 2 s no 8 ramasamy naidu street perur coimbatore south coimbatore tamil nadu,457 2 8,ltd mgmt pathak pvt,2 457 8 coimbatore coimbatore nadu naidu no no perur ramasamy s south street tamil,19,82,4,15,p,0,0,0
S1-324441012,"Kelly Highland Spire, Inc","7200 Cattle Drive, Nashport, OH",US,kelly highland spire inc,7200 cattle drive nashport oh,us,kelly highland spire,7200 cattle drive nashport oh,7200,highland inc kelly spire,7200 cattle drive nashport oh,24,29,4,5,k,0,0,0
S1-456782592,Nj Express Private Limited,"A-001, Bldg A-14, Varsha, Chs Ltd, A.K Vaidya Marg, Goregaon East, Mumbai, Maharashtra",India,nj express private limited,a 001 bldg a 14 varsha chs ltd a k vaidya marg goregaon east mumbai maharashtra,india,nj express,a 001 bldg a 14 varsha chs ltd a k vaidya marg goregaon east mumbai maharashtra,001 14,express limited nj private,001 14 a a a bldg chs east goregaon k ltd maharashtra marg mumbai vaidya varsha,26,79,4,16,n,0,0,0
S1-966715994,Thornton & Flores Krakacquisition LLC,"475 Clearwater Harbor, Sanford, NC",US,thornton and flores krakacquisition llc,475 clearwater harbor sanford nc,us,thornton and flores krakacquisition,475 clearwater harbor sanford nc,475,and flores krakacquisition llc thornton,475 clearwater harbor nc sanford,39,32,5,5,t,0,0,0
S1-473031691,Schutt Brc Company,"8864 Applecross Lane, Fairfax County, VA",US,schutt brc company,8864 applecross lane fairfax county va,us,schutt brc,8864 applecross lane fairfax county va,8864,brc company schutt,8864 applecross county fairfax lane va,18,38,3,6,s,0,0,0
S1-56106687,Caldora Figx,"1027 Watford Avenue, Graceville, FL",US,caldora figx,1027 watford avenue graceville fl,us,caldora figx,1027 watford avenue graceville fl,1027,caldora figx,1027 avenue fl graceville watford,12,33,2,5,c,0,0,0
S1-176607451,Green Products Private Limited,"F-12/3, Sir Syed Road, Jogabai Extn. Jamia Nagar, New Delhi, South Delhi, Delhi",India,green products private limited,f 12 3 sir syed road jogabai extn jamia nagar new delhi south delhi delhi,india,green products,f 12 3 sir syed road jogabai extn jamia nagar new delhi south delhi delhi,12 3,green limited private products,12 3 delhi delhi delhi extn f jamia jogabai nagar new road sir south syed,30,73,4,15,g,0,0,0
S1-65626628,A Signature Obic,"8 Daniels Street, Seneca Falls, NY",US,a signature obic,8 daniels street seneca falls ny,us,a signature obic,8 daniels street seneca falls ny,8,a obic signature,8 daniels falls ny seneca street,16,32,3,6,a,0,0,0
S1-470928762,Atlantic Dental Associates,"207 Dorchester Avenue, Wheaton, IL",US,atlantic dental associates,207 dorchester avenue wheaton il,us,atlantic dental associates,207 dorchester avenue wheaton il,207,associates atlantic dental,207 avenue dorchester il wheaton,26,32,3,5,a,0,0,0
S1-501187535,"Eberhardt Bank, LLC","25638 29th Avenue, Kent, WA",US,eberhardt bank llc,25638 29th avenue kent wa,us,eberhardt bank,25638 29th avenue kent wa,25638 29,bank eberhardt llc,25638 29th avenue kent wa,18,25,3,5,e,0,0,0
S1-716162798,Butts & Sinclair Coca LLC,"93 Scott Avenue, Nashville, TN",US,butts and sinclair coca llc,93 scott avenue nashville tn,us,butts and sinclair coca,93 scott avenue nashville tn,93,and butts coca llc sinclair,93 avenue nashville scott tn,27,28,5,5,b,0,0,0
S1-158115774,Padgett Express Mercator,"Chippewa Lake Villag, OH, 27 Bungalow Bay Boulevard",US,padgett express mercator,chippewa lake villag oh 27 bungalow bay boulevard,us,padgett express mercator,chippewa lake villag oh 27 bungalow bay boulevard,27,express mercator padgett,27 bay boulevard bungalow chippewa lake oh villag,24,49,3,8,p,0,0,0
S1-521781296,Floral & Co Co,"X/658/5 Puthur Buildingserinjeri Angadi, Thrissur, Trichur, Kerala",India,floral and co co,x 658 5 puthur buildingserinjeri angadi thrissur trichur kerala,india,floral and,x 658 5 puthur buildingserinjeri angadi thrissur trichur kerala,658 5,and co co floral,5 658 angadi buildingserinjeri kerala puthur thrissur trichur x,16,63,4,9,f,0,0,0
S1-121664621,Golden Massage,"2067 Broadwater, Whiteford, MD",US,golden massage,2067 broadwater whiteford md,us,golden massage,2067 broadwater whiteford md,2067,golden massage,2067 broadwater md whiteford,14,28,2,4,g,0,0,0
S1-628250332,Kanha Tours Limited,"4-173, Ikkurru Village, Narasaraopet, Guntur, Andhra Pradesh",India,kanha tours limited,4 173 ikkurru village narasaraopet guntur andhra pradesh,india,kanha tours,4 173 ikkurru village narasaraopet guntur andhra pradesh,4 173,kanha limited tours,173 4 andhra guntur ikkurru narasaraopet pradesh village,19,56,3,8,k,0,0,0
S1-238107653,"Fay T. Nguyen, Esq., P.C.","TN, Stewart, 256 Cheree Loop",US,fay t nguyen esq p c,tn stewart 256 cheree loop,us,fay t nguyen esq p c,tn stewart 256 cheree loop,256,c esq fay nguyen p t,256 cheree loop stewart tn,20,26,6,5,f,0,0,0
S1-704213695,Holly Maggio Aura Inc.,"212 Seaton Heights Lane, Reeds Spring, MO",US,holly maggio aura inc,212 seaton heights lane reeds spring mo,us,holly maggio aura,212 seaton heights lane reeds spring mo,212,aura holly inc maggio,212 heights lane mo reeds seaton spring,21,39,4,7,h,0,0,0
S1-305609167,Mountain Corporation,"1677 Fm 1444, Burlington, TX",US,mountain corporation,1677 fm 1444 burlington tx,us,mountain,1677 fm 1444 burlington tx,1677 1444,corporation mountain,1444 1677 burlington fm tx,20,26,2,5,m,0,0,0
S1-508360624,Tech Products Private Limited,"C/O Ishan Agrawal Narmada, Ji Ward Near Navin Press, Mandla, Madhya Pradesh",India,tech products private limited,c o ishan agrawal narmada ji ward near navin press mandla madhya pradesh,india,tech products,c o ishan agrawal narmada ji ward near navin press mandla madhya pradesh,,limited private products tech,agrawal c ishan ji madhya mandla narmada navin near o pradesh press ward,29,72,4,13,t,0,0,0
S1-281485564,Shivani Sports Pvt Ltd,"H.No 7-5-84, Nagarjuna Colony, Goutham Nagar, Ferozguda, Balanagar, Hyderabad, Medchal - Malkajigiri, Tirumalagiri, Hyderabad, Telangana",India,shivani sports pvt ltd,h no 7 5 84 nagarjuna colony goutham nagar ferozguda balanagar hyderabad medchal malkajigiri tirumalagiri hyderabad telangana,india,shivani sports,h no 7 5 84 nagarjuna colony goutham nagar ferozguda balanagar hyderabad medchal malkajigiri tirumalagiri hyderabad telangana,7 5 84,ltd pvt shivani sports,5 7 84 balanagar colony ferozguda goutham h hyderabad hyderabad malkajigiri medchal nagar nagarjuna no telangana tirumalagiri,22,125,4,17,s,0,0,0
S1-364829382,Surat Logistics Private Limited,"912, Iwc, Nr. C. B. Patel, Club House, Vip Road, Surat, Gujarat",India,surat logistics private limited,912 iwc nr c b patel club house vip road surat gujarat,india,surat logistics,912 iwc nr c b patel club house vip road surat gujarat,912,limited logistics private surat,912 b c club gujarat house iwc nr patel road surat vip,31,54,4,12,s,0,0,0
S1-348316765,Surya Engineering Private Limited,"H.No. F-17/3, Phase-Ii, Sanjay Complex Geetanjali Chouraha, Kotrahuzur, Bhopal, Madhya Pradesh",India,surya engineering private limited,h no f 17 3 phase ii sanjay complex geetanjali chouraha kotrahuzur bhopal madhya pradesh,india,surya engineering,h no f 17 3 phase ii sanjay complex geetanjali chouraha kotrahuzur bhopal madhya pradesh,17 3,engineering limited private surya,17 3 bhopal chouraha complex f geetanjali h ii kotrahuzur madhya no phase pradesh sanjay,33,88,4,15,s,0,0,0
S1-957481337,Unique Gold Services Private Limited,"Uttar Pradesh, House No. 60 Ward No.- 4, Chikan Tola, Shankargarh, Allahabad, S/O Mr. Rajaram Vishwakrma, Allahabad",India,unique gold services private limited,uttar pradesh house no 60 ward no 4 chikan tola shankargarh allahabad s o mr rajaram vishwakrma allahabad,india,unique gold services,uttar pradesh house no 60 ward no 4 chikan tola shankargarh allahabad s o mr rajaram vishwakrma allahabad,60 4,gold limited private services unique,4 60 allahabad allahabad chikan house mr no no o pradesh rajaram s shankargarh tola uttar vishwakrma ward,36,105,5,18,u,0,0,0
