entity_id,business_name,business_address,country,business_name_clean,business_address_clean,country_clean,name_core,address_clean,address_numbers,name_tokens,address_tokens,name_length,address_length,name_word_count,address_word_count,name_first_char,name_missing,address_missing,country_missing
S3-40864371,M/s Gcg  Services,"#95. Gadpean, Kota, राजस्थान",India,m s gcg services,95 gadpean kota राजस्थान,india,m s gcg services,95 gadpean kota राजस्थान,95,gcg m s services,95 gadpean kota राजस्थान,16,24,4,4,m,0,0,0
S3-536829096,YV Technology Private-Limited,"DL, New Delhi, Shahdara, Shop B-58/1 Shop No. 2 Jagatpuri",India,yv technology private limited,dl new delhi shahdara shop b 58 1 shop no 2 jagatpuri,india,yv technology,dl new delhi shahdara shop b 58 1 shop no 2 jagatpuri,58 1 2,limited private technology yv,1 2 58 b delhi dl jagatpuri new no shahdara shop shop,29,53,4,12,y,0,0,0
S3-684688527,Saloni Fund Limited,"Gali No.-9, Amrit V Burari, New Delhi, H.no 18/10 A1 Block, DL, North Delhi",India,saloni fund limited,gali no 9 amrit v burari new delhi h no 18 10 a1 block dl north delhi,india,saloni fund,gali no 9 amrit v burari new delhi h no 18 10 a1 block dl north delhi,9 18 10 1,fund limited saloni,10 18 9 a1 amrit block burari delhi delhi dl gali h new no no north v,19,69,3,17,s,0,0,0
S3-133652326,Rocky Setanrood L.L.C.,"47. West St, Windsor Locks, Connecticut",US,rocky setanrood l l c,47 west st windsor locks connecticut,us,rocky setanrood l l c,47 west street windsor locks connecticut,47,c l l rocky setanrood,47 connecticut locks street west windsor,21,40,5,6,r,0,0,0
S3-654565491,Allen Management Incorporated,"2 Parade St, Olmsted Township, Ohio",US,allen management incorporated,2 parade st olmsted township ohio,us,allen management,2 parade street olmsted township ohio,2,allen incorporated management,2 ohio olmsted parade street township,29,37,3,6,a,0,0,0
S3-123047771,clementeward.com,"2814 Royal Fern Ln, Charlotte, North Carolina",US,clementeward com,2814 royal fern ln charlotte north carolina,us,clementeward com,2814 royal fern lane charlotte north carolina,2814,clementeward com,2814 carolina charlotte fern lane north royal,16,45,2,7,c,0,0,0
S3-787010949,Peck & Dickson (Care),"Minnesota, Baxter, 11974 Forestview Dr, PO Box 2464",US,peck and dickson care,minnesota baxter 11974 forestview dr po box 2464,us,peck and dickson care,minnesota baxter 11974 forestview drive po box 2464,11974 2464,and care dickson peck,11974 2464 baxter box drive forestview minnesota po,21,51,4,8,p,0,0,0
S3-298103185,Cummings Pinnacle Vlilalg Inc,"5033 Roundhouse Road, Phoenix, Arizona",US,cummings pinnacle vlilalg inc,5033 roundhouse road phoenix arizona,us,cummings pinnacle vlilalg,5033 roundhouse road phoenix arizona,5033,cummings inc pinnacle vlilalg,5033 arizona phoenix road roundhouse,29,36,4,5,c,0,0,0
S3-990449271,"Fox, Gaskin & Select Sálter","11871 Adie Road, Maryland Heights, Missouri",US,fox gaskin and select sálter,11871 adie road maryland heights missouri,us,fox gaskin and select sálter,11871 adie road maryland heights missouri,11871,and fox gaskin select sálter,11871 adie heights maryland missouri road,28,41,5,6,f,0,0,0
S3-821345067,Private Unique Fínisfe Limited,"MH, #306 1602, Mumbai City, Bombay",India,private unique fínisfe limited,mh 306 1602 mumbai city bombay,india,private unique fínisfe,mh 306 1602 mumbai city bombay,306 1602,fínisfe limited private unique,1602 306 bombay city mh mumbai,30,30,4,6,p,0,0,0
S3-643883815,lower summit,"460 Chestnut Hill St, Gaithersburg, Maryland",US,lower summit,460 chestnut hill st gaithersburg maryland,us,lower summit,460 chestnut hill street gaithersburg maryland,460,lower summit,460 chestnut gaithersburg hill maryland street,12,46,2,6,l,0,0,0
S3-21060124,Wigginton and Khan Pan LLC,"136 Kristy Lynn Dr, Monroe, North Carolina",US,wigginton and khan pan llc,136 kristy lynn dr monroe north carolina,us,wigginton and khan pan,136 kristy lynn drive monroe north carolina,136,and khan llc pan wigginton,136 carolina drive kristy lynn monroe north,26,43,5,7,w,0,0,0
S3-840693423,Technologies Camila Technologies,"Off 401, Trellis, Plot No.202/203, Lbs Marg, Mumbai (SUBURBAN), Mumbai, MH",India,technologies camila technologies,off 401 trellis plot no 202 203 lbs marg mumbai suburban mumbai mh,india,technologies camila technologies,off 401 trellis plot no 202 203 lbs marg mumbai suburban mumbai mh,401 202 203,camila technologies technologies,202 203 401 lbs marg mh mumbai mumbai no off plot suburban trellis,32,66,3,13,t,0,0,0
S3-493236589,"Mckay & Holland Municipals, Llc","20519 Terra Springs Dr, PO Box 1886, Katy, Texas",US,mckay and holland municipals llc,20519 terra springs dr po box 1886 katy texas,us,mckay and holland municipals,20519 terra springs drive po box 1886 katy texas,20519 1886,and holland llc mckay municipals,1886 20519 box drive katy po springs terra texas,32,48,5,9,m,0,0,0
S3-156026868,Ltd Villarreal Integrated Recruiting,"944 Pittsburg Church Road, London, Kentucky",US,ltd villarreal integrated recruiting,944 pittsburg church road london kentucky,us,villarreal integrated recruiting,944 pittsburg church road london kentucky,944,integrated ltd recruiting villarreal,944 church kentucky london pittsburg road,36,41,4,6,v,0,0,0
S3-916252988,agrawalbrothers.com,"H.no.6-264/13/1/04, Hyderabad, Rangareddy, Andhra Pradesh",India,agrawalbrothers com,h no 6 264 13 1 04 hyderabad rangareddy andhra pradesh,india,agrawalbrothers com,h no 6 264 13 1 04 hyderabad rangareddy andhra pradesh,6 264 13 1 04,agrawalbrothers com,04 1 13 264 6 andhra h hyderabad no pradesh rangareddy,19,54,2,11,a,0,0,0
S3-580526563,Roopya Properties Pvt.Ltd.,"H.no 31 D 186, 4Th Floor West Vinod Nagar, Near Nalanda School, East Delhi, Delhi, दिल्ली",India,roopya properties pvt ltd,h no 31 d 186 4th floor west vinod nagar near nalanda school east delhi delhi दिल्ली,india,roopya properties,h no 31 d 186 4th floor west vinod nagar near nalanda school east delhi delhi दिल्ली,31 186 4,ltd properties pvt roopya,186 31 4th d delhi delhi east floor h nagar nalanda near no school vinod west दिल्ली,25,84,4,17,r,0,0,0
S3-590165081,Smt Vignesh Co Limited Center,"#33 Badgujar Plot, Dhule, MH",India,smt vignesh co limited center,33 badgujar plot dhule mh,india,smt vignesh center,33 badgujar plot dhule mh,33,center co limited smt vignesh,33 badgujar dhule mh plot,29,25,5,5,s,0,0,0
S3-997247509,"Felicle  Victoria, D.C.","43 Catherine Street, Baltimore CDP, Maryland",US,felicle victoria d c,43 catherine street baltimore cdp maryland,us,felicle victoria d c,43 catherine street baltimore cdp maryland,43,c d felicle victoria,43 baltimore catherine cdp maryland street,20,42,4,6,f,0,0,0
S3-84449551,Modern Lakeshore Corp,"7 Chestnut Hill Road, Chelsford, Massachusetts",US,modern lakeshore corp,7 chestnut hill road chelsford massachusetts,us,modern lakeshore,7 chestnut hill road chelsford massachusetts,7,corp lakeshore modern,7 chelsford chestnut hill massachusetts road,21,44,3,6,m,0,0,0
S3-76786642,Patriot-Preparatory Academy,"1464 93, PMB 8201, Lillian, Alabama",US,patriot preparatory academy,1464 93 pmb 8201 lillian alabama,us,patriot preparatory academy,1464 93 pmb 8201 lillian alabama,1464 93 8201,academy patriot preparatory,1464 8201 93 alabama lillian pmb,27,32,3,6,p,0,0,0
S3-246257811,Mr Premier Enbrryg Private-Limited,"No 191 Dr Chandi Ch Chatterjee Road Bhadreshwar Lp 78/5, Hooghly, WB",India,mr premier enbrryg private limited,no 191 dr chandi ch chatterjee road bhadreshwar lp 78 5 hooghly wb,india,mr premier enbrryg,no 191 drive chandi ch chatterjee road bhadreshwar lp 78 5 hooghly wb,191 78 5,enbrryg limited mr premier private,191 5 78 bhadreshwar ch chandi chatterjee drive hooghly lp no road wb,34,69,5,13,m,0,0,0
S3-382198503,Mr Rbg (Índia) Enersol Private [Limited],"00573, Kota, राजस्थान",India,mr rbg índia enersol private limited,00573 kota राजस्थान,india,mr rbg índia enersol,00573 kota राजस्थान,00573,enersol limited mr private rbg índia,00573 kota राजस्थान,36,19,6,3,m,0,0,0
S3-108832698,Sun Polyfab Primet Limited,"Paschim Harindanga Haritala Bagula, Krishnanagar, Nadia, WB",India,sun polyfab primet limited,paschim harindanga haritala bagula krishnanagar nadia wb,india,sun polyfab primet,paschim harindanga haritala bagula krishnanagar nadia wb,,limited polyfab primet sun,bagula harindanga haritala krishnanagar nadia paschim wb,26,56,4,7,s,0,0,0
S3-254322000,Emiline Herrmann Supreme Opportunities Inc.,"626 Sunset Dr, Claremore, Oklahoma",US,emiline herrmann supreme opportunities inc,626 sunset dr claremore oklahoma,us,emiline herrmann supreme opportunities,626 sunset drive claremore oklahoma,626,emiline herrmann inc opportunities supreme,626 claremore drive oklahoma sunset,42,35,5,5,e,0,0,0
S3-437036154,Fusco Value Metal Works Llc,"Texas, Von Ormy, ##5126 Eichman Road",US,fusco value metal works llc,texas von ormy 5126 eichman road,us,fusco value metal works,texas von ormy 5126 eichman road,5126,fusco llc metal value works,5126 eichman ormy road texas von,27,32,5,6,f,0,0,0
S3-751952230,ઈસ્ટ લોજિસ્ટિક્સ Private Limited,"317, ગુજરાત, Ahmedabad",India,ઈસ્ટ લોજિસ્ટિક્સ private limited,317 ગુજરાત ahmedabad,india,ઈસ્ટ લોજિસ્ટિક્સ,317 ગુજરાત ahmedabad,317,limited private ઈસ્ટ લોજિસ્ટિક્સ,317 ahmedabad ગુજરાત,32,20,4,3,ઈ,0,0,0
S3-158106494,North West Delhi Industries Private,"House No. G-183, Ground Floor, Blockâa, Metro Vihar Phase Â 1, Village & Post Office Holambi, Kalan, North West Delhi, North Delhi, DL",India,north west delhi industries private,house no g 183 ground floor blockâ a metro vihar phase â 1 village and post office holambi kalan north west delhi north delhi dl,india,north west delhi industries private,house no g 183 ground floor blockâ a metro vihar phase â 1 village and post office holambi kalan north west delhi north delhi dl,183 1,delhi industries north private west,1 183 a and blockâ delhi delhi dl floor g ground holambi house kalan metro no north north office phase post vihar village west â,35,128,5,25,n,0,0,0
S3-337836605,KATYA REGER INTERSTATE PLATFORMS LLC,"4th Street, El Paso County, Texas",US,katya reger interstate platforms llc,4th street el paso county texas,us,katya reger interstate platforms,4th street el paso county texas,4,interstate katya llc platforms reger,4th county el paso street texas,36,31,5,6,k,0,0,0
S3-162600859,sai hospital holdings,"#108 5/13-B, Subhash Street Vishwash Nagar, West Rohtas Nagar, DL",India,sai hospital holdings,108 5 13 b subhash street vishwash nagar west rohtas nagar dl,india,sai hospital holdings,108 5 13 b subhash street vishwash nagar west rohtas nagar dl,108 5 13,holdings hospital sai,108 13 5 b dl nagar nagar rohtas street subhash vishwash west,21,61,3,12,s,0,0,0
S3-488046520,"The Thomasine Vu, DO","Lawndale Lane, Plymouth, Minnesota",US,the thomasine vu do,lawndale lane plymouth minnesota,us,the thomasine vu do,lawndale lane plymouth minnesota,,do the thomasine vu,lane lawndale minnesota plymouth,19,32,4,4,t,0,0,0
S3-735897829,Contemporary,"House No. 220/B, Civil Line, Nagpur, Maharashtra",India,contemporary,house no 220 b civil line nagpur maharashtra,india,contemporary,house no 220 b civil line nagpur maharashtra,220,contemporary,220 b civil house line maharashtra nagpur no,12,44,1,8,c,0,0,0
S3-871669458,solutions digi seeds partners overseas,"413Yogeshwar M-2 Connaught Place, Central Delhi, New Delhi, दिल्ली",India,solutions digi seeds partners overseas,413yogeshwar m 2 connaught place central delhi new delhi दिल्ली,india,solutions digi seeds partners overseas,413yogeshwar m 2 connaught place central delhi new delhi दिल्ली,413 2,digi overseas partners seeds solutions,2 413yogeshwar central connaught delhi delhi m new place दिल्ली,38,63,5,10,s,0,0,0
S3-249492982,गुरु स्मार्ट प्रोड्यूसर स्टोर्स प्राइवेट लिमिटेड,"Panipat, No 96 Vpo Haldana, Teh-samalkha Panipat, Panipat, हरियाणा",India,गुरु स्मार्ट प्रोड्यूसर स्टोर्स प्राइवेट लिमिटेड,panipat no 96 vpo haldana teh samalkha panipat panipat हरियाणा,india,गुरु स्मार्ट प्रोड्यूसर स्टोर्स प्राइवेट लिमिटेड,panipat no 96 vpo haldana teh samalkha panipat panipat हरियाणा,96,गुरु प्राइवेट प्रोड्यूसर लिमिटेड स्टोर्स स्मार्ट,96 haldana no panipat panipat panipat samalkha teh vpo हरियाणा,48,62,6,10,ग,0,0,0
S3-111088713,Jai Limited Center Trading,,India,jai limited center trading,,india,jai center trading,,,center jai limited trading,,26,0,4,0,j,0,1,0
S3-54122147,"Center P. Johnson, Pattie","##12 Terra Vista Pl, Montgmery, Texas",US,center p johnson pattie,12 terra vista pl montgmery texas,us,center p johnson pattie,12 terra vista pl montgmery texas,12,center johnson p pattie,12 montgmery pl terra texas vista,23,33,4,6,c,0,0,0
S3-451562791,Benevento & Landeros L.L.C.,"Beech Dr, Lafayette, Indiana",US,benevento and landeros l l c,beech dr lafayette indiana,us,benevento and landeros l l c,beech drive lafayette indiana,,and benevento c l l landeros,beech drive indiana lafayette,28,29,6,4,b,0,0,0
S3-514931729,Ammamaria Sablan Electric,"Texas, Denison, 161 Executive Hangar Dr",US,ammamaria sablan electric,texas denison 161 executive hangar dr,us,ammamaria sablan electric,texas denison 161 executive hangar drive,161,ammamaria electric sablan,161 denison drive executive hangar texas,25,40,3,6,a,0,0,0
S3-126904122,Asian-Seva  Samiti Group,"P-c-461 Basunagar, Gate-1, North 24 Parganas, Barasat - Ii, পশ্চিমবঙ্গ",India,asian seva samiti group,p c 461 basunagar gate 1 north 24 parganas barasat ii পশ্চিমবঙ্গ,india,asian seva samiti group,p c 461 basunagar gate 1 north 24 parganas barasat ii পশ্চিমবঙ্গ,461 1 24,asian group samiti seva,1 24 461 barasat basunagar c gate ii north p parganas পশ্চিমবঙ্গ,23,64,4,12,a,0,0,0
S3-395078452,Hit Forest Enterprises Private Ltd,"No 14 Narayanappanapalya, Ravathnahalli Main Road, Bangalore Rural, Nelamangala, KA",India,hit forest enterprises private ltd,no 14 narayanappanapalya ravathnahalli main road bangalore rural nelamangala ka,india,hit forest enterprises,no 14 narayanappanapalya ravathnahalli main road bangalore rural nelamangala ka,14,enterprises forest hit ltd private,14 bangalore ka main narayanappanapalya nelamangala no ravathnahalli road rural,34,79,5,10,h,0,0,0
S3-369978353,Pragyan Services Holdings Ltd,"C-ii/30 B New Ashok Nagar, Delhi, Dmc, DL",India,pragyan services holdings ltd,c ii 30 b new ashok nagar delhi dmc dl,india,pragyan services holdings,c ii 30 b new ashok nagar delhi dmc dl,30,holdings ltd pragyan services,30 ashok b c delhi dl dmc ii nagar new,29,38,4,10,p,0,0,0
S3-277534696,viridianacademy.com,"Office No. 32/09, महाराष्ट्र, Mumbai, Bandra Suburban, Anil Chamber, Samhita Complex, Sakinaka, Andheri (East)",India,viridianacademy com,office no 32 09 महाराष्ट्र mumbai bandra suburban anil chamber samhita complex sakinaka andheri east,india,viridianacademy com,office no 32 09 महाराष्ट्र mumbai bandra suburban anil chamber samhita complex sakinaka andheri east,32 09,com viridianacademy,09 32 andheri anil bandra chamber complex east mumbai no office sakinaka samhita suburban महाराष्ट्र,19,100,2,15,v,0,0,0
S3-507788881,Uptown Hypnosis Corp,"1145 Winston Rd, South Euclid, Ohio",US,uptown hypnosis corp,1145 winston rd south euclid ohio,us,uptown hypnosis,1145 winston road south euclid ohio,1145,corp hypnosis uptown,1145 euclid ohio road south winston,20,35,3,6,u,0,0,0
S3-472294514,star energy partners,"982 Loma Vista Place, Santap AULA, California",US,star energy partners,982 loma vista place santap aula california,us,star energy partners,982 loma vista place santap aula california,982,energy partners star,982 aula california loma place santap vista,20,43,3,7,s,0,0,0
S3-262485313,Delhi LLP Exports,"Plot No.7-30, Block C, Vishwash Park Uttam Nagar, Delhi, New Delhi, दिल्ली",India,delhi llp exports,plot no 7 30 block c vishwash park uttam nagar delhi new delhi दिल्ली,india,delhi exports,plot no 7 30 block c vishwash park uttam nagar delhi new delhi दिल्ली,7 30,delhi exports llp,30 7 block c delhi delhi nagar new no park plot uttam vishwash दिल्ली,17,69,3,14,d,0,0,0
S3-613068184,shreeweb.com,"No.15, Bangalore, KA",India,shreeweb com,no 15 bangalore ka,india,shreeweb com,no 15 bangalore ka,15,com shreeweb,15 bangalore ka no,12,18,2,4,s,0,0,0
S3-567343571,Rizavio,"2830 East Street, # APT, Indianapolis, Indiana",US,rizavio,2830 east street apt indianapolis indiana,us,rizavio,2830 east street apartment indianapolis indiana,2830,rizavio,2830 apartment east indiana indianapolis street,7,47,1,6,r,0,0,0
S3-916017453,Sloan Schwartz,"12505 261st Street, Kent, Washington",US,sloan schwartz,12505 261st street kent washington,us,sloan schwartz,12505 261st street kent washington,12505 261,schwartz sloan,12505 261st kent street washington,14,34,2,5,s,0,0,0
S3-97517879,Fresh Nétwórk LLC,"1254 River Road, null, Chenango, New York",US,fresh nétwórk llc,1254 river road null chenango new york,us,fresh nétwórk,1254 river road null chenango new york,1254,fresh llc nétwórk,1254 chenango new null river road york,17,38,3,7,f,0,0,0
S3-330813112,9-Brothers Inc,"580 Schloss, Louisburg, North Carolina",US,9 brothers inc,580 schloss louisburg north carolina,us,9 brothers,580 schloss louisburg north carolina,580,9 brothers inc,580 carolina louisburg north schloss,14,36,3,5,9,0,0,0
S3-166356218,ઇન્ટરનેશનલ ઇન્ડસ્ટ્રીઝ લિમિટેડ,"24, Mehsana, Gandhi Nagar, GJ",India,ઇન્ટરનેશનલ ઇન્ડસ્ટ્રીઝ લિમિટેડ,24 mehsana gandhi nagar gj,india,ઇન્ટરનેશનલ ઇન્ડસ્ટ્રીઝ લિમિટેડ,24 mehsana gandhi nagar gj,24,ઇન્ટરનેશનલ ઇન્ડસ્ટ્રીઝ લિમિટેડ,24 gandhi gj mehsana nagar,30,26,3,5,ઇ,0,0,0
S3-903452569,ஸ்கை புராஜெக்ட்ஸ் ஃபுட்ஸ்,"No 16 P.no. Mig, Chennai, Chennai 62, TN",India,ஸ்கை புராஜெக்ட்ஸ் ஃபுட்ஸ்,no 16 p no mig chennai chennai 62 tn,india,ஸ்கை புராஜெக்ட்ஸ் ஃபுட்ஸ்,no 16 p no mig chennai chennai 62 tn,16 62,ஃபுட்ஸ் புராஜெக்ட்ஸ் ஸ்கை,16 62 chennai chennai mig no no p tn,25,36,3,9,ஸ,0,0,0
S3-141403179,LIMITED CHIRAG MARKETING,"A-45, Newyork Darshan, Opp. Trp Mall, Ahmedabad, Daskroi, GJ",India,limited chirag marketing,a 45 newyork darshan opp trp mall ahmedabad daskroi gj,india,chirag marketing,a 45 newyork darshan opp trp mall ahmedabad daskroi gj,45,chirag limited marketing,45 a ahmedabad darshan daskroi gj mall newyork opp trp,24,54,3,10,c,0,0,0
S3-313620211,Ridge Prairie,"17- Washington Ln, Clifton Park, New York",US,ridge prairie,17 washington ln clifton park new york,us,ridge prairie,17 washington lane clifton park new york,17,prairie ridge,17 clifton lane new park washington york,13,40,2,7,r,0,0,0
S3-941879724,Solstice Homme  Care LLC,"182 Queenswood Road, Incorporated, Illinois",US,solstice homme care llc,182 queenswood road incorporated illinois,us,solstice homme care,182 queenswood road incorporated illinois,182,care homme llc solstice,182 illinois incorporated queenswood road,23,41,4,5,s,0,0,0
S3-974086284,Premier Liberty Penmyc (Inc.),"2964 Twelfth Avenue, Gary, Indiana",US,premier liberty penmyc inc,2964 twelfth avenue gary indiana,us,premier liberty penmyc,2964 twelfth avenue gary indiana,2964,inc liberty penmyc premier,2964 avenue gary indiana twelfth,26,32,4,5,p,0,0,0
S3-884867716,"Gholston, Penelopa, Ph.D. Corporation","##439 Eagle Overlook Loop, Linden, Tennessee",US,gholston penelopa ph d corporation,439 eagle overlook loop linden tennessee,us,gholston penelopa ph d,439 eagle overlook loop linden tennessee,439,corporation d gholston penelopa ph,439 eagle linden loop overlook tennessee,34,40,5,6,g,0,0,0
S3-654975790,Grand Cargo Collective [LLC],"140 Royal Troon Dr, Warren, Ohio",US,grand cargo collective llc,140 royal troon dr warren ohio,us,grand cargo collective,140 royal troon drive warren ohio,140,cargo collective grand llc,140 drive ohio royal troon warren,26,33,4,6,g,0,0,0
S3-518877982,Streit Learning Center Highland Inc,"727 10th Avenue, Middletown, Ohio",US,streit learning center highland inc,727 10th avenue middletown ohio,us,streit learning center highland,727 10th avenue middletown ohio,727 10,center highland inc learning streit,10th 727 avenue middletown ohio,35,31,5,5,s,0,0,0
S3-588319927,YOF City Prívate Limited,"Muzaffarpur, Gannipur Mishra Tola, बिहार",India,yof city prívate limited,muzaffarpur gannipur mishra tola बिहार,india,yof city prívate,muzaffarpur gannipur mishra tola बिहार,,city limited prívate yof,gannipur mishra muzaffarpur tola बिहार,24,38,4,5,y,0,0,0
S3-952285788,ANNA-MARIA WEISMAN INTERNATIONAL,"Colonel'S Drive, # 1, Weymouth, Massachusetts",US,anna maria weisman international,colonel s drive 1 weymouth massachusetts,us,anna maria weisman international,colonel s drive 1 weymouth massachusetts,1,anna international maria weisman,1 colonel drive massachusetts s weymouth,32,40,4,6,a,0,0,0
S3-766522759,Oversonmonical.Com,"113-A Bristol Drive, North Carolina, Chapel Hill",US,oversonmonical com,113 a bristol drive north carolina chapel hill,us,oversonmonical com,113 a bristol drive north carolina chapel hill,113,com oversonmonical,113 a bristol carolina chapel drive hill north,18,46,2,8,o,0,0,0
S3-370365788,Downtown Tattoo Riverside LLC,"5428 Cheyenne Knoll Place, Alexandria CITY, Virginia",US,downtown tattoo riverside llc,5428 cheyenne knoll place alexandria city virginia,us,downtown tattoo riverside,5428 cheyenne knoll place alexandria city virginia,5428,downtown llc riverside tattoo,5428 alexandria cheyenne city knoll place virginia,29,50,4,7,d,0,0,0
S3-269124649,Rocky Worldwide P.L.L.C.,"5009 Long Beach Rd, St Leonard, Maryland",US,rocky worldwide p l l c,5009 long beach rd st leonard maryland,us,rocky worldwide p l l c,5009 long beach road street leonard maryland,5009,c l l p rocky worldwide,5009 beach leonard long maryland road street,23,44,6,7,r,0,0,0
S3-286216614,गुरु सॉफ्टवेयर होटल लिमिटेड,"Block F-986 E-46, Defence Colony, N/A, DL",India,गुरु सॉफ्टवेयर होटल लिमिटेड,block f 986 e 46 defence colony n a dl,india,गुरु सॉफ्टवेयर होटल लिमिटेड,block f 986 e 46 defence colony n a dl,986 46,गुरु लिमिटेड सॉफ्टवेयर होटल,46 986 a block colony defence dl e f n,27,38,4,10,ग,0,0,0
S3-825387589,Regional  Range Group,"3822 16th Street, # 1330, Phoenix CTY, Arizona",US,regional range group,3822 16th street 1330 phoenix cty arizona,us,regional range group,3822 16th street 1330 phoenix cty arizona,3822 16 1330,group range regional,1330 16th 3822 arizona cty phoenix street,20,41,3,7,r,0,0,0
S3-373767907,Office of Southside Transportation,"Indianapolis, Indiana, 1641 Naomi Street",US,office of southside transportation,indianapolis indiana 1641 naomi street,us,office of southside transportation,indianapolis indiana 1641 naomi street,1641,of office southside transportation,1641 indiana indianapolis naomi street,34,38,4,5,o,0,0,0
S3-242950495,"LLC Oncology Gréen Associates,","715 400, Lindon, Utah",US,llc oncology gréen associates,715 400 lindon utah,us,oncology gréen associates,715 400 lindon utah,715 400,associates gréen llc oncology,400 715 lindon utah,29,19,4,4,o,0,0,0
S3-655828104,"Lawrence, Berti K.,Esq.","20595 Aspen Dr, Grand Rapids, Minnesota",US,lawrence berti k esq,20595 aspen dr grand rapids minnesota,us,lawrence berti k esq,20595 aspen drive grand rapids minnesota,20595,berti esq k lawrence,20595 aspen drive grand minnesota rapids,20,40,4,6,l,0,0,0
S3-692631543,Mr Xanadu  Management Private Limited,"House No 144 Block B, Satguru Enclave Gali No 2, Sukhrali, HR",India,mr xanadu management private limited,house no 144 block b satguru enclave gali no 2 sukhrali hr,india,mr xanadu management,house no 144 block b satguru enclave gali no 2 sukhrali hr,144 2,limited management mr private xanadu,144 2 b block enclave gali house hr no no satguru sukhrali,36,58,5,12,m,0,0,0
S3-450733648,Piedmont Coalition Co,"631 Versailles Boulevard, Supply CITY, North Carolina",US,piedmont coalition co,631 versailles boulevard supply city north carolina,us,piedmont coalition,631 versailles boulevard supply city north carolina,631,co coalition piedmont,631 boulevard carolina city north supply versailles,21,51,3,7,p,0,0,0
S3-9208236,Operating Engineers Local  Union 340,"##33 Jessup Avenue, Quogue, New York",US,operating engineers local union 340,33 jessup avenue quogue new york,us,operating engineers local union 340,33 jessup avenue quogue new york,33,340 engineers local operating union,33 avenue jessup new quogue york,35,32,5,6,o,0,0,0
S3-440122500,"Isahella W. Garrii, P.A.","Danforth, Calais Rd, Maine",US,isahella w garrii p a,danforth calais rd maine,us,isahella w garrii p a,danforth calais road maine,,a garrii isahella p w,calais danforth maine road,21,26,5,4,i,0,0,0
S3-970229834,लाइफ मीडिया प्रा. लि.,"E-124, Noida, Gautam Buddha Nagar, उत्तर प्रदेश",India,लाइफ मीडिया प्रा लि,e 124 noida gautam buddha nagar उत्तर प्रदेश,india,लाइफ मीडिया प्रा लि,e 124 noida gautam buddha nagar उत्तर प्रदेश,124,प्रा मीडिया लाइफ लि,124 buddha e gautam nagar noida उत्तर प्रदेश,19,44,4,8,ल,0,0,0
S3-474393759,Hillegass-Great,"Texas, Silver Sage Drive, Fort Worth",US,hillegass great,texas silver sage drive fort worth,us,hillegass great,texas silver sage drive fort worth,,great hillegass,drive fort sage silver texas worth,15,34,2,6,h,0,0,0
S3-613233158,Simpson Solutions Private (Limited),,India,simpson solutions private limited,,india,simpson solutions,,,limited private simpson solutions,,33,0,4,0,s,0,1,0
S3-410796755,*** Tavopyra,"Garcia Street, Tucson, Arizona",US,tavopyra,garcia street tucson arizona,us,tavopyra,garcia street tucson arizona,,tavopyra,arizona garcia street tucson,8,28,1,4,t,0,0,0
S3-794171376,James's Diamond-Specialists,"10536 Cadiz St, Albuquerque, New Mexico",US,james s diamond specialists,10536 cadiz st albuquerque new mexico,us,james s diamond specialists,10536 cadiz street albuquerque new mexico,10536,diamond james s specialists,10536 albuquerque cadiz mexico new street,27,41,4,6,j,0,0,0
S3-371438067,Platinum  Continental Tbk Partners Co,"California, 37 Princeton Ave, Oxnard CITY",US,platinum continental tbk partners co,california 37 princeton ave oxnard city,us,platinum continental tbk partners,california 37 princeton avenue oxnard city,37,co continental partners platinum tbk,37 avenue california city oxnard princeton,36,42,5,6,p,0,0,0
S3-247773633,Certified Alchemy Corp,"808 Driver Cir, EL PASO, Texas",US,certified alchemy corp,808 driver cir el paso texas,us,certified alchemy,808 driver cir el paso texas,808,alchemy certified corp,808 cir driver el paso texas,22,28,3,6,c,0,0,0
S3-432970517,SUN SYSTEMS,"Door No 227 Co - Nayan Dalui, North 24 Parganas, South 24 Parganas, WB",India,sun systems,door no 227 co nayan dalui north 24 parganas south 24 parganas wb,india,sun systems,door no 227 co nayan dalui north 24 parganas south 24 parganas wb,227 24 24,sun systems,227 24 24 co dalui door nayan no north parganas parganas south wb,11,65,2,13,s,0,0,0
S3-106910153,யுனிக் இன்டர்நேஷனல் டெக்னாலஜீஸ் பிரைவேட் லிமிடெட்,"6/53, Villupuram, TN",India,யுனிக் இன்டர்நேஷனல் டெக்னாலஜீஸ் பிரைவேட் லிமிடெட்,6 53 villupuram tn,india,யுனிக் இன்டர்நேஷனல் டெக்னாலஜீஸ் பிரைவேட் லிமிடெட்,6 53 villupuram tn,6 53,இன்டர்நேஷனல் டெக்னாலஜீஸ் பிரைவேட் யுனிக் லிமிடெட்,53 6 tn villupuram,49,18,5,4,ய,0,0,0
S3-773195030,Zephhalo,"Desk-24, Cw-59 First Floor, Sanjay Gandhi Transport Nagar, Delhi, North West Delhi, Delhi",India,zephhalo,desk 24 cw 59 first floor sanjay gandhi transport nagar delhi north west delhi delhi,india,zephhalo,desk 24 cw 59 first floor sanjay gandhi transport nagar delhi north west delhi delhi,24 59,zephhalo,24 59 cw delhi delhi delhi desk first floor gandhi nagar north sanjay transport west,8,84,1,15,z,0,0,0
